fecha,Internacional_count,Nacional_count,paginas_totales,proporcion_total,proporcion_ajustada,deportes,estrellas,familia,internacional_x,loteria,modelo_x,noticias,opinion,publicidad externa,publicidad interna,reportajes,variedades,chipi_presente,deportes_seccion,estrellas_seccion,familia_seccion,internacional_seccion,loteria_seccion,modelo_seccion,noticias_seccion,opinion_seccion,publicidad externa_seccion,publicidad interna_seccion,reportajes_seccion,variedades_seccion,year,cant_notas,politica,roja,deporte,accidente,comunitaria,nacionales,internacional_y,modelo_portada,especial,publicidad,modelo_y,palabras_titulo,palabras_st,envio_total,cobrable,devuelto,vendido
2024-04-19,4.0,2.0,26.0,1530.0,58.85,3.33,4.25,3.67,2.5,0.0,0.0,4.0,1.5,0.0,0.0,0.0,2.0,0.0,6.0,4.0,3.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0,16.0,75769.0,72021.0,10899.0,61122.0
2024-04-20,3.2,2.8,23.2,1326.0,56.42,2.92,3.7,3.5,2.5,0.0,0.0,3.57,1.5,0.73,0.4,2.07,1.6,0.0,6.0,2.0,2.2,1.4,0.2,0.0,5.8,2.0,0.8,0.4,1.2,1.2,2024.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,16.0,68248.0,66173.0,8040.0,58133.0
2024-04-21,3.0,2.0,18.0,1050.0,58.33,3.0,3.33,3.0,3.33,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,2024.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,19.0,70709.0,68699.0,8133.0,60566.0
2024-04-22,3.0,5.0,25.0,1280.0,51.2,3.38,3.0,4.75,3.0,0.0,0.0,3.17,0.5,0.0,0.0,0.0,1.0,0.0,8.0,2.0,4.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,2024.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,17.0,73332.0,70824.0,5782.0,65042.0
2024-04-23,3.0,2.0,23.0,1330.0,57.83,3.67,3.67,1.0,3.0,0.0,3.0,4.0,2.5,0.0,0.0,0.0,4.5,0.0,6.0,3.0,2.0,1.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,2.0,2024.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,17.0,68185.0,65694.0,6358.0,59336.0
2024-04-24,2.0,2.0,24.0,1320.0,55.0,3.6,4.33,4.0,0.0,0.0,0.0,4.0,2.5,0.0,1.0,0.0,2.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,1.0,2024.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,16.0,74963.0,72117.0,13612.0,58505.0
2024-04-25,0.0,0.0,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,20.0,70913.0,68423.0,8699.0,59724.0
2024-04-26,2.0,4.0,23.0,1220.0,53.04,3.83,6.0,4.5,3.0,0.0,0.0,4.88,1.5,0.0,0.0,0.0,1.0,0.0,6.0,2.0,2.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,14.0,73883.0,70192.0,8118.0,62074.0
2024-04-27,4.6,1.0,23.2,1282.0,55.17,3.37,4.03,2.5,3.4,0.0,0.33,3.96,1.9,0.8,0.6,1.9,1.7,0.0,5.6,2.4,2.2,1.0,0.4,0.6,6.2,2.0,0.6,0.2,0.8,1.2,2024.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,11.0,69126.0,67114.0,9695.0,57419.0
2024-04-28,5.0,0.0,21.0,1170.0,55.71,3.0,4.67,2.0,3.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,2.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,2024.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,72020.0,70061.0,7557.0,62504.0
2024-04-29,5.0,4.0,31.0,1910.0,61.61,4.22,5.0,3.0,2.0,0.0,0.0,4.12,1.0,2.0,0.0,4.0,3.33,0.0,9.0,2.0,3.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0,2.0,3.0,2024.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,12.0,74471.0,72026.0,7581.0,64445.0
2024-04-30,3.0,1.0,19.0,970.0,51.05,3.25,3.5,2.0,3.0,0.0,0.0,3.8,1.5,0.0,0.0,4.0,3.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,1.0,2024.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,15.0,68249.0,65771.0,4218.0,61553.0
2024-05-01,3.0,2.0,25.0,1430.0,57.2,3.0,3.5,3.5,4.0,0.0,1.25,3.4,1.5,0.0,0.0,5.5,2.0,0.0,6.0,2.0,2.0,1.0,0.0,4.0,5.0,2.0,0.0,0.0,2.0,1.0,2024.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,15.0,67134.0,64689.0,13773.0,50916.0
2024-05-02,2.6,1.6,18.6,1034.0,54.82,2.76,3.3,2.87,2.4,0.0,0.0,3.7,1.0,0.2,0.4,0.0,1.6,0.2,4.2,2.0,2.6,0.8,0.0,0.0,6.0,1.6,0.2,0.4,0.0,0.8,2024.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,12.0,70631.0,68188.0,8939.0,59249.0
2024-05-03,6.0,0.0,25.0,1490.0,59.6,5.5,4.67,3.5,3.33,0.0,0.0,4.6,1.0,1.0,0.0,0.0,4.25,0.0,6.0,3.0,2.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,4.0,2024.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,13.0,69773.0,66057.0,8364.0,57693.0
2024-05-04,4.0,2.2,26.0,1454.0,55.41,2.9,4.27,3.97,2.27,0.0,0.0,3.35,1.1,1.2,1.24,1.2,1.4,0.2,6.2,2.2,2.4,2.2,0.2,0.0,5.4,2.0,2.0,1.6,0.6,1.2,2024.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,16.0,68511.0,66463.0,8092.0,58371.0
2024-05-05,4.0,3.0,22.0,1270.0,57.73,3.62,4.5,4.5,3.0,0.0,0.0,3.67,1.0,2.0,0.0,0.0,1.0,0.0,8.0,2.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,2024.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,12.0,71098.0,69087.0,7775.0,61312.0
2024-05-06,4.0,4.0,28.0,1620.0,57.86,4.75,4.33,2.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,3.0,0.0,8.0,3.0,2.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,3.0,2.0,2024.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,17.0,74918.0,72427.0,7438.0,64989.0
2024-05-07,3.0,1.0,18.0,1040.0,57.78,3.0,5.0,3.67,3.0,0.0,0.0,4.5,1.5,0.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,16.0,68086.0,65619.0,6785.0,58834.0
2024-05-08,3.0,2.0,24.0,1360.0,56.67,3.6,2.0,2.33,4.0,0.0,0.0,4.0,1.5,0.0,1.0,0.0,2.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,2024.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,18.0,71132.0,68464.0,11735.0,56729.0
2024-05-09,4.0,2.0,24.0,1340.0,55.83,2.67,3.5,3.0,3.0,0.0,0.0,3.5,1.5,3.0,0.0,0.0,3.0,0.0,6.0,2.0,3.0,2.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,1.0,2024.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,17.0,69621.0,67117.0,8917.0,58200.0
2024-05-10,3.0,3.0,13.0,650.0,50.0,2.67,0.0,0.0,3.0,0.0,0.0,5.0,1.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2024.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,16.0,68484.0,64626.0,8502.0,56124.0
2024-05-11,3.2,2.6,22.4,1298.0,57.21,2.83,4.0,3.8,1.7,0.0,0.0,3.75,1.7,0.73,0.4,2.07,2.4,0.0,5.8,2.0,2.2,1.0,0.2,0.0,5.6,2.0,0.8,0.4,1.2,1.2,2024.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,68092.0,65969.0,7936.0,58033.0
2024-05-12,4.0,0.0,20.0,1250.0,62.5,3.5,5.33,4.5,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.25,0.0,4.0,3.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,2024.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,70537.0,68481.0,8158.0,60323.0
2024-05-13,3.0,4.0,26.0,1550.0,59.62,4.29,4.0,3.0,3.0,0.0,0.0,4.57,2.0,0.0,0.0,3.5,2.0,0.0,7.0,2.0,2.0,2.0,1.0,0.0,7.0,1.0,0.0,0.0,2.0,2.0,2024.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,9.0,74067.0,71549.0,6916.0,64633.0
2024-05-14,3.0,1.0,20.0,1120.0,56.0,3.75,2.5,2.0,3.0,0.0,0.0,4.43,2.5,0.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,22.0,67617.0,65015.0,7673.0,57342.0
2024-05-15,3.0,2.0,24.0,1300.0,54.17,4.2,3.5,2.5,3.0,0.0,0.0,3.57,1.0,0.0,0.0,0.0,2.33,0.0,5.0,4.0,2.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,3.0,2024.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,20.0,71013.0,68489.0,11434.0,57055.0
2024-05-16,3.6,1.4,23.2,1356.0,58.24,3.13,3.6,2.17,3.23,0.0,0.0,4.33,1.6,0.7,0.2,0.4,1.6,0.2,5.2,2.2,2.4,1.6,0.0,0.0,6.8,1.6,2.0,0.2,0.2,1.0,2024.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,20.0,68594.0,66037.0,9966.0,56071.0
2024-05-17,3.0,2.0,20.0,1160.0,58.0,2.8,3.5,1.5,3.67,0.0,0.0,3.83,1.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,2.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,13.0,69409.0,65639.0,9663.0,55976.0
2024-05-18,4.2,1.6,23.8,1312.0,55.18,3.59,4.07,3.5,3.0,0.0,0.0,3.97,1.2,0.8,1.07,0.0,2.0,0.4,5.8,2.2,3.2,1.4,0.0,0.0,6.2,1.8,0.4,1.0,0.0,1.8,2024.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,21.0,66939.0,64823.0,6596.0,58227.0
2024-05-19,3.0,1.0,23.0,1390.0,60.43,4.6,3.0,5.0,3.0,0.0,0.0,3.88,1.5,0.0,0.0,0.0,1.5,0.0,5.0,3.0,2.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,2024.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,15.0,69713.0,67650.0,7673.0,59977.0
2024-05-20,4.0,7.0,31.0,1730.0,55.81,4.64,3.67,4.75,3.5,0.0,0.0,3.88,0.5,0.0,0.0,0.0,2.0,0.0,11.0,3.0,4.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,2024.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,15.0,73379.0,70843.0,6728.0,64115.0
2024-05-21,3.0,1.0,22.0,1080.0,49.09,3.25,4.5,3.25,3.0,0.0,0.0,5.5,1.0,0.0,1.0,0.0,3.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,2024.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,20.0,66156.0,63624.0,6718.0,56906.0
2024-05-22,4.0,2.0,25.0,1410.0,56.4,2.83,4.0,2.33,3.0,0.0,0.0,4.11,2.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,3.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,13.0,69118.0,66585.0,10693.0,55892.0
2024-05-23,3.0,1.0,17.0,950.0,55.88,2.75,4.5,2.5,0.0,0.0,0.0,4.17,2.5,0.0,0.0,0.0,6.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,14.0,67657.0,65102.0,7542.0,57560.0
2024-05-24,3.0,1.0,20.0,1030.0,51.5,3.0,3.5,5.5,3.0,0.0,2.0,3.67,1.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,2024.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,20.0,68667.0,64931.0,8058.0,56873.0
2024-05-25,4.6,0.4,20.2,1134.0,56.13,3.66,3.37,3.2,3.0,0.0,0.0,4.23,1.3,0.6,1.2,1.0,1.7,0.2,5.2,1.8,2.4,1.6,0.0,0.0,5.6,1.6,0.2,0.6,0.2,1.0,2024.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,11.0,66078.0,64029.0,6500.0,57529.0
2024-05-26,5.0,0.0,26.0,1570.0,60.38,3.0,4.25,2.33,3.5,0.0,0.0,4.86,1.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,3.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,71457.0,69431.0,6010.0,63421.0
2024-05-27,4.0,2.0,22.0,1340.0,60.91,3.5,3.0,4.0,0.0,0.0,0.0,4.57,1.5,0.0,0.0,0.0,2.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,23.0,72111.0,69618.0,4620.0,64998.0
2024-05-28,6.0,0.0,19.0,1170.0,61.58,2.67,4.5,2.0,2.5,0.0,0.0,4.0,1.0,0.0,3.0,0.0,3.0,0.0,6.0,2.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,2024.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,6.0,21.0,66365.0,63872.0,6323.0,57549.0
2024-05-29,5.0,0.0,20.0,1060.0,53.0,3.0,2.25,2.0,3.0,0.0,0.0,3.8,0.5,0.0,0.0,0.0,1.0,0.0,5.0,4.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,17.0,68229.0,65774.0,4424.0,61350.0
2024-05-30,5.0,0.0,18.0,1020.0,56.67,3.0,3.0,2.5,3.0,0.0,0.0,4.2,0.5,0.0,0.0,0.0,2.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,21.0,67381.0,64873.0,2016.0,62857.0
2024-05-31,3.0,2.0,17.0,760.0,44.71,2.4,3.5,2.0,0.0,0.0,0.0,3.6,1.5,0.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,16.0,67330.0,63468.0,816.0,62652.0
2024-06-01,4.2,1.4,27.2,1719.0,63.1,3.66,4.7,2.77,1.2,0.0,0.2,3.73,1.0,1.14,0.5,0.0,1.3,0.0,5.8,2.4,2.8,0.6,0.2,0.2,7.2,1.8,4.0,0.8,0.0,1.4,2024.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,12.0,66000.0,64217.0,21479.0,42738.0
2024-06-02,5.0,0.0,23.0,1140.0,49.57,3.2,3.75,3.5,3.0,0.0,0.0,3.14,1.0,0.0,0.0,0.0,1.5,1.0,5.0,4.0,2.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,2024.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,17.0,70870.0,69129.0,6559.0,62570.0
2024-06-03,6.0,0.0,24.0,1440.0,60.0,5.83,5.0,4.0,4.0,0.0,0.0,4.25,2.5,0.0,0.0,4.67,4.0,0.0,6.0,2.0,3.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,3.0,2.0,2024.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,12.0,70983.0,69187.0,5807.0,63380.0
2024-06-04,4.0,1.0,23.0,1240.0,53.91,3.6,5.5,5.25,3.5,0.0,0.0,4.57,2.5,0.0,0.0,0.0,3.0,0.0,5.0,2.0,4.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,13.0,66843.0,63633.0,7340.0,56293.0
2024-06-05,2.0,3.0,23.0,1220.0,53.04,3.4,2.0,3.0,4.0,0.0,0.0,3.43,2.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,18.0,67355.0,64771.0,9333.0,55438.0
2024-06-06,2.0,5.0,23.0,1220.0,53.04,4.0,3.5,2.5,3.0,0.0,0.0,4.25,2.0,0.0,0.0,4.33,1.0,0.0,7.0,2.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,2024.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,68072.0,65492.0,7907.0,57585.0
2024-06-07,2.0,2.0,20.0,1160.0,58.0,3.0,6.5,4.5,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0,2024.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,15.0,67939.0,64185.0,7498.0,56687.0
2024-06-08,3.6,1.6,19.2,1002.0,52.1,3.29,2.7,2.8,3.4,0.0,0.8,4.13,1.3,0.4,0.6,1.0,1.4,0.2,5.2,1.4,2.4,1.6,0.0,0.4,5.0,1.6,0.2,0.4,0.2,0.8,2024.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,8.0,65914.0,63828.0,6987.0,56841.0
2024-06-09,2.0,3.0,21.0,1360.0,64.76,2.8,3.67,5.0,2.0,0.0,0.0,2.8,1.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,3.0,2024.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,22.0,69825.0,67741.0,8127.0,59614.0
2024-06-10,3.0,4.0,25.0,1380.0,55.2,3.71,5.0,4.0,0.0,0.0,0.0,3.67,2.0,0.0,0.0,3.5,3.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,2.0,3.0,2024.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,15.0,71029.0,68483.0,6861.0,61622.0
2024-06-11,3.0,3.0,19.0,950.0,50.0,4.6,4.5,2.0,4.0,0.0,0.0,4.33,3.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,13.0,65640.0,63144.0,5998.0,57146.0
2024-06-12,5.0,0.0,23.0,1150.0,50.0,3.0,3.0,3.0,2.0,0.0,0.0,3.83,1.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,2024.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,17.0,66966.0,64464.0,10477.0,53987.0
2024-06-13,4.0,0.0,15.0,800.0,53.33,3.5,0.0,0.0,3.5,0.0,0.0,4.33,2.5,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,2024.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,16.0,66432.0,63932.0,6623.0,57309.0
2024-06-14,2.8,2.6,21.8,1140.0,52.04,3.68,4.3,3.15,2.8,0.0,0.4,4.31,1.2,0.8,0.4,0.0,2.0,0.4,5.2,2.0,3.2,1.4,0.0,0.2,6.0,1.6,0.8,0.4,0.0,1.0,2024.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,20.0,66811.0,63067.0,6996.0,56071.0
2024-06-15,5.0,0.0,22.0,1010.0,45.91,2.4,3.0,3.5,3.5,0.0,0.0,4.0,1.5,0.0,3.0,0.0,2.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,2024.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,66050.0,63954.0,8076.0,55878.0
2024-06-16,2.0,4.0,23.0,1140.0,49.57,3.67,5.5,2.0,3.0,0.0,0.0,3.2,1.5,2.33,0.0,0.0,1.0,0.0,6.0,2.0,2.0,2.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,1.0,2024.0,5.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,14.0,68417.0,66430.0,11080.0,55350.0
2024-06-17,6.0,0.0,26.0,1410.0,54.23,4.5,3.0,2.0,5.0,0.0,0.0,5.14,1.5,0.0,0.0,4.5,2.5,0.0,6.0,3.0,2.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,2.0,2.0,2024.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,69885.0,67384.0,10011.0,57373.0
2024-06-18,4.0,1.0,23.0,1300.0,56.52,3.4,4.0,4.5,3.0,0.0,0.0,3.5,1.0,0.0,0.0,0.0,2.5,0.0,5.0,2.0,2.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,2024.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,13.0,64387.0,61901.0,6726.0,55175.0
2024-06-19,4.0,1.0,22.0,1250.0,56.82,4.2,3.33,4.0,2.0,0.0,0.0,4.33,2.0,3.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,2024.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,65956.0,63465.0,10733.0,52732.0
2024-06-20,4.0,1.0,19.0,1020.0,53.68,4.6,5.5,2.5,0.0,0.0,0.0,3.5,0.0,2.0,0.0,0.0,1.5,0.0,5.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,2024.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,15.0,66719.0,64011.0,9646.0,54365.0
2024-06-21,5.0,1.0,21.0,1190.0,56.67,4.0,2.5,3.5,4.0,0.0,0.0,4.33,0.0,0.0,1.5,0.0,1.0,1.0,6.0,2.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,2024.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,14.0,69055.0,65293.0,11694.0,53599.0
2024-06-22,3.4,1.2,25.0,1454.0,57.73,2.99,3.2,4.6,2.4,0.0,0.0,4.07,1.6,1.24,0.67,1.0,1.9,0.4,4.6,2.8,2.4,1.4,0.0,0.0,6.0,2.0,3.6,0.8,0.2,1.2,2024.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,10.0,66044.0,63984.0,8621.0,55363.0
