id,fecha,day,month,year,region,titulo,subtitular,cant_notas,politica,roja,deporte,accidente,comunitaria,nacionales,internacional,modelo_portada,especial,publicidad,contraportada,modelo,palabras_titulo,palabras_st,envio_total,cobrable,devuelto,vendido
070324nacional,03/07/2024,Wednesday,July,2024,nacional,alerta maxima por huracan,impactaria manana como tormenta tropical con posibles danos en hue huetenango quiche alta verapaz peten zacapa chiquimula el progreso y jalapa,4,0,2,1,0,0,1,0,0,0,1,deporte,1,4,21,66088,63564,9371,54193
070424nacional,04/07/2024,Thursday,July,2024,nacional,mas de 3 mil ninos desaparecidos,cifras de este ano indican que menores se enfrentan a problemas familiares maltrato reclutamiento de pandillas y migracion ilegal,4,0,3,0,0,0,1,0,0,0,1,deporte,1,6,19,66389,63896,7076,56820
070524nacional,05/07/2024,Friday,July,2024,nacional,en la zona 1 es donde mas jovenes desaparecen,estadisticas revelan que este ano se han reportado 163 casos en esta area,4,0,2,1,0,0,1,0,0,0,1,deporte,1,9,13,66280,62513,6444,56069
070624nacional,06/07/2024,Saturday,July,2024,nacional,cada dia maltran a 37 años,es el segundo delito mas denunciado y la mayoria de casos ocurren en el departamento de guatemala,4,0,1,1,0,0,2,0,0,0,1,deporte,0,6,17,65978,63895,7493,56402
070724nacional,07/07/2024,Sunday,July,2024,nacional,los mas buscados en guatemala,la pnc ofrece hasta q50 mil de recompensa a quien de informacion que lleve a la captura de señalados de feminicidios asesinatos trafico de drogas y otros,4,0,1,1,2,0,0,0,0,0,1,deporte,0,5,27,68055,66037,6757,59280
070824nacional,08/07/2024,Monday,July,2024,nacional,suben hasta cuadro veces su precio,guatemaltecos han pagado hasta q10 por una libra de tomate y q10 por un agucate lluvias y especulacion aumetan valor en canasta basica,5,0,2,0,0,1,1,1,0,0,1,deporte,0,6,23,69665,67168,6813,60355
070924nacional,09/07/2024,Tuesday,July,2024,nacional,van 36 taxista asesinados,en el ultimo caso sicario se hace pasar por pasajero y lo mata le exigian pago de extorsion,4,1,1,0,2,0,0,0,0,0,1,deporte,1,4,18,65875,63376,6328,57048
071024nacional,10/07/2024,Wednesday,July,2024,nacional,toneladas de tierra sepultan a dos niñas,estrelllita y yajaira veladas en donde estudiaban no pudieron salir luego que un derrumbe cayera sobre su vivienda,4,0,1,1,1,0,1,0,0,0,1,deporte,1,7,18,66288,63829,9331,54498
071124nacional,11/07/2024,Thursday,July,2024,nacional,grietas y socavamientos en la rn 14,las lluvias y la alta carga vehicular han hecho que la ruta alterna al sur tambien presente problemas,4,0,1,1,2,0,0,0,0,0,1,deporte,0,7,18,66542,64063,7733,56330
071224nacional,12/07/2024,Friday,July,2024,nacional,localizan aeronave y a sus tripulantes,el rescate se dio en las faldas del volcan de agua los cadaveres fueron traidos en helicoptero,4,1,0,0,1,2,0,0,0,0,1,deporte,1,6,17,68958,65259,8436,56823
071324nacional,13/07/2024,Saturday,July,2024,nacional,caen extorsionistas,se hacian pasar por pandilleros y exigian el cobro a una empresa de alimentos en dos años de afienzas de unos q700 mil,4,0,1,1,0,2,0,0,0,0,1,deporte,0,2,23,66125,64069,6994,57075
071424nacional,14/07/2024,Sunday,July,2024,nacional,trump sobrevive a disparos,expresidente pronunciaba discurso en acto de campaña y resulta herido dos personas mueren entre ellas el supuesto atacante,3,0,1,1,0,0,0,1,0,0,1,deporte,0,4,18,69688,67659,9636,58023
071524nacional,15/07/2024,Monday,July,2024,nacional,bicampeones,messi lidera la segunda corona al hilo de argentina de copa america,3,0,0,2,0,0,0,1,0,0,1,deporte,1,1,12,72935,70437,7617,62820
071624nacional,16/07/2024,Tuesday,July,2024,nacional,mata a supuesto violador,hombre asesina al presunto resopnsable de abusar de su nieta cuando tenia 8 años,4,1,2,0,0,1,0,0,0,0,1,deporte,1,4,14,65946,63467,6868,56599
071724nacional,17/07/2024,Wednesday,July,2024,nacional,otro galactico blanco,mbappe presentado en madrid ante unas 80 mil personas,4,0,0,1,0,2,1,0,0,0,1,deporte,1,3,9,66519,64054,13317,50737
071824nacional,18/07/2024,Thursday,July,2024,nacional,hallan cuerpos enterrrados,localizan restos de dos personas sepultadas en patio de casa abandonada en el limon,4,0,2,0,0,2,0,0,0,0,1,deporte,1,3,14,67256,64789,9608,55181
071924nacional,19/07/2024,Friday,July,2024,nacional,50 muertes y mas de 43 mil contagios de dengue,incremento se debe a nueva cepa asiatica que ingreso al pais por viajeros,4,0,4,0,0,0,0,0,0,0,1,deporte,1,10,13,67533,63811,7238,56573
072024nacional,20/07/2024,Saturday,July,2024,nacional,asediados por las pandillas,tres fallecidos en las ultimas 24 horas tienen en comun que fueron cercadso por mareros hasta cuasarles la muerte,4,0,2,0,0,1,0,1,0,0,1,deporte,1,4,19,64943,62890,6551,56339
072124nacional,21/07/2024,Sunday,July,2024,nacional,reclamo le cuesta la vida,matan a golpe a hombre por quejarse cuando le lanzaron lata de licor,4,0,2,0,0,1,1,0,0,0,1,deporte,1,5,13,67872,65870,7999,57871
072224nacional,22/07/2024,Monday,July,2024,nacional,cinco mujeres desaparecen al dia,la mayoria cuando regresaban a su casa este año van 923,4,0,2,0,0,1,0,1,0,0,1,deporte,0,5,11,70224,67688,5674,62014
072324nacional,23/07/2024,Tuesday,July,2024,nacional,intentaba vender a su hija tras asesinar a su esposa,investigacion de la pnc rescata a menor despues de 12 horas de estar desaparecida,4,0,3,0,0,0,1,0,0,0,1,deporte,1,10,14,65447,62944,5740,57204
072424nacional,24/07/2024,Wednesday,July,2024,nacional,muere aplastado por furgon,el chofer conducia atrás del vehiculo de carga pero de un momento a otro el contenedor volco y le cayo encima,4,1,1,0,1,0,1,0,0,0,1,deporte,1,4,21,66202,63701,12461,51240
072524nacional,25/07/2024,Thursday,July,2024,nacional,huyen de narcos y se refugian en huehuetenango,mas de 300 habitantes de la zona fronteriza con mexico escapan de la violencia del nuevo cartel de chiapas y guatemala,4,0,0,0,0,1,2,1,0,0,1,deporte,0,8,21,65827,63297,9271,54026
072624nacional,26/07/2024,Friday,July,2024,nacional,protegen la frontera,ejercito y policia nacional civil custodian y cuidan el limite entre cuilco y cuidan el limite entre cuilco y chiapas para evitar que ingresen narcos mexicanos,4,0,0,1,0,1,1,1,0,0,1,deporte,1,3,26,66195,62394,8815,53579
072724nacional,27/07/2024,Saturday,July,2024,nacional,una frontera fragil,la linea que divide mexico y guatemala carece de seguridad al extremo que se puede cruzar sin control y con facilidad,4,1,0,1,1,0,1,0,0,0,1,deporte,1,3,21,64596,62459,7989,54470
072824nacional,28/07/2024,Sunday,July,2024,nacional,tambien sufren el olvido en la frontero,guatemaltecos de comunidades aledañas a mexico y que dan refugio a desplazados por violencia no tienen condiciones adecuadas para sobrevivir,4,0,1,1,0,0,2,0,0,0,1,deporte,1,7,20,67122,65091,7285,57806
072924nacional,29/07/2024,Monday,July,2024,nacional,hambruna golpea a la niñez,escuintla se ve afectado por incremento de casos de malnutricion lo cual aumenta problemas de salud en la poblacion,5,0,2,0,1,0,1,1,0,0,1,deporte,1,5,19,69258,66766,6876,59890
073024nacional,30/07/2024,Tuesday,July,2024,nacional,feliz dia del chofer,muchos pasan su vida en este oficio que ayuda a movilizar a millones cada dia por todo el pais,4,1,0,0,0,1,2,0,0,0,1,deporte,0,4,19,69198,66597,5348,61249
073124nacional,31/07/2024,Wednesday,July,2024,nacional,medalla de brolce,el tirador gana la segunda presea olimpica en la historia de guatemala,1,0,0,1,0,0,0,0,0,1,1,deporte,1,3,12,69210,66694,2937,63757
080124nacional,01/08/2024,Thursday,August,2024,nacional,adriana ruano tu nombre inmortal,la tiradora alcanza la gloria maxima con record olimpico incluido,1,0,0,1,0,0,0,0,0,1,1,deporte,1,5,10,72161,69640,21023,48617
080224nacional,02/08/2024,Friday,August,2024,nacional,encuentran aeronave y tripulantes,dos fallecidos con hallados 17 horas despues de que helicoptero pierde contacto con la torre de control,4,1,1,1,1,0,0,0,0,0,1,deporte,0,4,17,66344,62598,8536,54062
080324nacional,03/08/2024,Saturday,August,2024,nacional,asesinado dentro de iglesia,hombre le dispara desde la puerta mientras oraba,4,0,1,0,1,2,0,0,0,0,1,deporte,0,4,8,65604,63485,8160,55325
080424nacional,04/08/2024,Sunday,August,2024,nacional,los secreto que guarda la biosfera maya,descubre los atractivos y riquezas de peten en esta serie especial de 4 entregas que se publicaran a partir de hoy,4,0,0,0,0,2,2,0,0,0,1,deporte,1,7,21,68071,66004,7704,58300
080524nacional,05/08/2024,Monday,August,2024,nacional,van 20 asesinatos en barcenas,ultimo hecho due contra un inspector de buses que era amenazado por extorsionistas,4,0,1,1,0,2,0,0,0,0,1,deporte,0,5,13,70135,67586,7384,60202
080624nacional,06/08/2024,Tuesday,August,2024,nacional,encuentran a granadas para atacar buses,policias detectan plan de pandilleros de barrio 18 que pretendian estallarlas en el transporte publico,4,0,2,0,0,1,1,0,0,0,1,deporte,0,6,15,69133,66638,6335,60303
080724nacional,07/08/2024,Wednesday,August,2024,nacional,mata a su mamá,supuesto pandillero asegura que la muerte le pidio ofrenda de sangre y por eso la acuhillo y golpeo,4,0,3,1,0,0,0,0,0,0,1,deporte,1,4,18,68731,66215,14500,51715
080824nacional,08/08/2024,Thursday,August,2024,nacional,bendicion papal,adriana ruano viajo al vaticano para presentar la medalla de oro ante su santidad el papa francisco,4,0,2,0,0,0,1,1,0,0,1,deporte,0,2,17,73671,71153,13332,57821
080924nacional,09/08/2024,Friday,August,2024,nacional,senteciado a 301 años,tribunal encuentran culpable a elias gonzales lopes de masacrar a una familia hace una decada,4,0,2,1,0,1,0,0,0,0,1,deporte,1,4,15,70376,66607,11881,54726
081024nacional,10/08/2024,Saturday,August,2024,nacional,ataque en velorio,dos jovenes mueren cuando grupo de sicarios dispara contra personas,4,0,3,0,1,0,0,0,0,0,1,publicidad externa,1,3,10,68850,66793,8895,57898
081124nacional,11/08/2024,Sunday,August,2024,nacional,muerte en carreteras,aparatosos accidentes dejan tres fallecidos entre elllos una mujer en bus tacana en la interamericana,4,0,1,1,1,1,0,0,0,0,1,publicidad propia,1,3,15,70054,67871,6953,60918
081224nacional,12/08/2024,Monday,August,2024,nacional,criminales ponen velorios bajo fuego,buscan acaabr con testigos de ataques o causar temor en familiares y amigos difuntos,4,0,3,0,0,1,0,0,0,0,1,deporte,0,5,14,72373,69861,5000,64861
081324nacional,13/08/2024,Tuesday,August,2024,nacional,intenta abusar de niña,pobladores rescatan a nena de 3 años de un hombre que la habia raptado y desnudado,4,0,3,0,0,1,0,0,0,0,1,publicidad externa,0,4,16,70677,68265,3826,64439
081424nacional,14/08/2024,Wednesday,August,2024,nacional,caen extorsionistas de buses,autoridades capturan a seis que exigian q10 mil semanales a dueños de unidades de transporte a cambio de no ejecutar ataques armados en su contra,4,1,1,0,0,1,1,0,0,0,1,publicidad externa,1,4,25,69511,66999,18461,48538
081524nacional,15/08/2024,Thursday,August,2024,nacional,heroes por siempre,los medallistas olimpicos adriana ruano y jean pierre brol asi como los atletas que participaron en paris 2024 reciben el reconocimiento de la poblacion,2,1,0,1,0,0,0,0,0,1,1,publicidad externa,0,3,24,69351,66840,23481,43359
081624nacional,16/08/2024,Friday,August,2024,nacional,planeaban ataque en velorio,capturan a pandilleros que habrian dado muerte a sharon un joven estudiante hombres merodeaban en el lugar para cometer otro crimen,4,0,2,0,0,1,1,0,0,0,1,publicidad externa,1,4,21,72996,69235,12927,56308
081724nacional,17/08/2024,Saturday,August,2024,nacional,prostituian a menores en carceles,capturan a 10 entre ellos 8 guardias del sistema penitenciario que trasladaban a jovenes para tener relaciones con presos,4,0,2,0,0,1,1,0,0,0,1,publicidad externa,0,5,19,68278,66182,10676,55506
081824nacional,18/08/2024,Sunday,August,2024,nacional,que orgullo,la plaza de la constitucion vibro en festejo a los medallistas olimpicos,4,0,0,1,1,2,0,0,0,0,1,publicidad propia,0,2,12,70129,68097,11663,56434
081924nacional,19/08/2024,Monday,August,2024,nacional,asesinan a entrenador,criminales matan julio el loco leiva boras antes de un partido cuando almorzaba en un restaurante con sus jugadores,4,0,3,0,0,1,0,0,0,0,1,publicidad externa,0,3,19,71812,69296,7936,61360
082024nacional,20/08/2024,Tuesday,August,2024,nacional,195 adolescentes asesinados durante 2024,joven intenta escapar de dos pandilleros uno lo persigue le dispara y al caer al suelo lo remata,4,1,1,1,0,0,1,0,0,0,1,publicidad externa,0,5,18,68519,65944,9799,56145
082124nacional,21/08/2024,Wednesday,August,2024,nacional,matan a dos y los capturan,dos supuestos pandilleros asesinan a un taxta y a su acompañante la pnc los detiene a cuatro cuadras del hecho armado,4,0,1,0,0,3,0,0,0,0,1,publicidad externa,1,6,21,69546,67001,16982,50019
082224nacional,22/08/2024,Thursday,August,2024,nacional,desarticulan banda de coyotes,capturados estarian vinculados a tragedia en san antonio texas estados unidos donde murieron 53 migrantes en un furgon,3,2,0,0,0,0,0,1,0,0,1,publicidad externa,0,4,18,69674,67186,13047,54139
082324nacional,23/08/2024,Friday,August,2024,nacional,3 asesinatos en una semana,violencia en la antigua guatemala en los ultimos dias se han registrado varios hechos violentos el ultimo cobro la vida un joven,4,1,1,0,0,0,1,1,0,0,1,publicidad externa,1,5,22,69610,65931,12031,53900
082424nacional,24/08/2024,Saturday,August,2024,nacional,policias capturados por ejecucion,seis agentes estarian involucrados en asesinato y uso excesivo de fuerza,4,1,2,0,0,0,1,0,0,0,1,publicidad externa,1,4,11,68484,66383,11167,55216
082524nacional,25/08/2024,Sunday,August,2024,nacional,impacto letal,tres personas fallecen y una queda herida en percance vial,4,1,1,0,1,1,0,0,0,0,1,deporte,0,2,10,71163,69109,13952,55157
082624nacional,26/08/2024,Monday,August,2024,nacional,masacrados y quemados,seis personas tres hombres tres mujeres victimas de comando armando,4,0,4,0,0,0,0,0,0,0,1,publicidad externa,1,3,10,72381,69885,8890,60995
082724nacional,27/08/2024,Tuesday,August,2024,nacional,matan a machetazos a concejal,el cuerpo fue hallado con señales de vilencia en un camino de terraceria,4,1,3,0,0,0,0,0,0,0,1,deporte,0,5,13,69222,66733,7995,58738
082824nacional,28/08/2024,Wednesday,August,2024,nacional,muere aplastado,hombre pierde la vida al quedar en medio en cabino y contenedor,5,1,1,1,1,1,0,0,0,0,1,publicidad externa,1,2,12,68701,66198,15112,51086
082924nacional,29/08/2024,Thursday,August,2024,nacional,caen 28 sindicados por extorsion,se les señala de ser los responsables de exigir hasta q10 mil semanales a empresarios de transporte,4,0,2,0,0,2,0,0,0,0,1,publicidad externa,0,5,17,71569,69075,9618,59457
083024nacional,30/08/2024,Friday,August,2024,nacional,helicoptero se accidenta,aeronave hace aterrizaje defectuoso salen ilesos el ministerio de energia y minas y ejecutivos del secto electrico,4,0,2,0,2,0,0,0,0,0,1,publicidad externa,1,3,17,70048,66361,7302,59059
083124nacional,31/08/2024,Saturday,August,2024,nacional,rayo fulmina a mujer y a dos niños,resguardarse debajo de un arbol mientras llovia les cuesta la vida en el mes ocurrieron cinco hechos similares,4,0,3,0,1,0,0,0,0,0,1,publicidad externa,0,8,18,67604,65531,5003,60528
090124nacional,01/09/2024,Sunday,September,2024,nacional,habrian robado un millon,pnc los detiene despues de asaltar agencia bancaria,5,0,1,1,0,0,2,1,0,0,1,publicidad externa,0,4,8,69906,67870,20939,46931
090224nacional,02/09/2024,Monday,September,2024,nacional,zona 3 escenario de otro asesinato,ayer murio acribillada la victima 46 en lo que va del año era un joven que discutía por el resultado de un juego de futbol,4,0,1,0,0,2,1,0,0,0,1,deporte,1,6,25,71048,68577,10365,58212
090324nacional,03/09/2024,Tuesday,September,2024,nacional,q227 millones se han evitado pagar extorsiones,mil 358 han sido condenados y mil 545 aprehendidos en 2024 algunas victimas han tenido que dejar sus vidas y pertenencias para huir de este flagelo,4,0,2,0,0,0,2,0,0,0,1,publicidad externa,0,7,26,70384,67917,9149,58768
090424nacional,04/09/2024,Wednesday,September,2024,nacional,confiesa asesinato y lo dejan libre juez dicta falta de merito en entrevista revelo como habria cometido el crimen,,4,0,2,0,0,1,1,0,0,0,1,publicidad externa,0,19,1,71243,68782,17884,50898
090524nacional,05/09/2024,Thursday,September,2024,nacional,se apoderan de casas para delinquir,extorsionistas negocian alquileres de viviendas para convertirlas en centros de operación,4,0,1,0,2,0,1,0,0,0,1,publicidad externa,0,6,11,78483,76022,16667,59355
090624nacional,06/09/2024,Friday,September,2024,nacional,orgullo patrio,la selección le gana a martinica en el mes de nuestra independencia,4,1,0,1,0,0,2,0,0,0,1,publicidad externa,1,2,12,79109,75427,18819,56608
090724nacional,07/09/2024,Saturday,September,2024,nacional,mil 525 fallecidos en accidentes,en lo va de 2024 se han producido 5 mil 309 percances de transito solo ayer murieron 6 en 2 sucesos,3,0,1,0,1,0,1,0,0,0,1,publicidad externa,1,5,21,75668,73590,16350,57240
090824nacional,08/09/2024,Sunday,September,2024,nacional,reo mata a salvatrucha,supuesto pandillero fue atacado por rival de barrio 18 condenado a 250 años de prision,5,0,1,0,1,1,1,1,0,0,1,publicidad externa,1,4,15,78133,76089,19344,56745
090924nacional,09/09/2024,Monday,September,2024,nacional,19 niños han muerto por disparos,tambien van 182 menores heridos en lo que va de 2024,5,0,2,1,0,0,1,1,0,0,1,publicidad externa,1,6,11,77713,75223,15209,60014
091024nacional,10/09/2024,Tuesday,September,2024,nacional,los ticos sufren en guate,costa rica no vence a la azul y blanco en el doroteo guamuch flores desde hace 19 años,4,0,2,1,0,0,1,0,0,0,1,deporte,1,5,18,79048,76535,13711,62824
091124nacional,11/09/2024,Wednesday,September,2024,nacional,asesinado en centro de salud,balean a joven mototaxista que acompañaba a su esposa a control medico por su embarazo,5,0,2,0,1,1,1,0,0,0,1,publicidad externa,1,5,15,78107,75602,27085,48517
091224nacional,12/09/2024,Thursday,September,2024,nacional,lo matan entrando a su casa,minutos antes habi dejaod a su sobrinos en escuela le disparan 12 veces,4,0,3,0,0,0,1,0,0,0,1,publicidad externa,1,6,13,79157,76632,19691,56941
091324nacional,13/09/2024,Friday,September,2024,nacional,ejecutados mientras esperaban bus,tres hombres mueren en ataque antes de amanecer cuando iniciaban jornada,5,1,1,0,0,2,1,0,0,0,1,publicidad externa,1,4,11,79694,75945,20022,55923
